Order Date,Order Month,Order Year,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit
01-08-2017,August,2017,Annie Thurman,Consumer,United States,Chicago,Illinois,Central,Technology,95.984,2,0.2,5.999
24-11-2014,November,2014,Vivek Gonzalez,Consumer,United States,San Diego,California,West,Furniture,151.72,4,0,27.3096
17-06-2017,June,2017,Philip Fox,Consumer,United States,Olympia,Washington,West,Furniture,155.25,3,0,46.575
17-06-2017,June,2017,Philip Fox,Consumer,United States,Olympia,Washington,West,Office Supplies,14.03,1,0,4.0687
21-12-2015,December,2015,John Stevenson,Consumer,United States,Seattle,Washington,West,Furniture,1618.37,13,0,356.0414
21-12-2015,December,2015,John Stevenson,Consumer,United States,Seattle,Washington,West,Technology,99.6,1,0,36.852
17-09-2015,September,2015,Meg O'Connel,Home Office,United States,Los Angeles,California,West,Office Supplies,32.4,5,0,15.552
06-07-2015,July,2015,Kalyca Meade,Corporate,United States,New York City,New York,East,Furniture,13.96,2,0,6.7008
06-07-2015,July,2015,Kalyca Meade,Corporate,United States,New York City,New York,East,Furniture,155.82,3,0,63.8862
06-07-2015,July,2015,Kalyca Meade,Corporate,United States,New York City,New York,East,Technology,124.95,5,0,2.499
06-07-2015,July,2015,Kalyca Meade,Corporate,United States,New York City,New York,East,Office Supplies,601.65,5,0,156.429
27-04-2015,April,2015,Greg Tran,Consumer,United States,Washington,District of Columbia,East,Office Supplies,22.74,3,0,8.8686
27-04-2015,April,2015,Greg Tran,Consumer,United States,Washington,District of Columbia,East,Furniture,1267.53,3,0,316.8825
27-04-2015,April,2015,Greg Tran,Consumer,United States,Washington,District of Columbia,East,Technology,1379.92,8,0,648.5624
16-06-2015,June,2015,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,6.208,2,0.2,2.1728
17-12-2017,December,2017,Hallie Redmond,Home Office,United States,Los Angeles,California,West,Office Supplies,11.808,2,0.2,4.2804
11-01-2016,January,2016,Deanra Eno,Home Office,United States,Springfield,Ohio,East,Office Supplies,15.552,3,0.2,5.4432
11-01-2016,January,2016,Deanra Eno,Home Office,United States,Springfield,Ohio,East,Office Supplies,63.312,3,0.2,20.5764
11-01-2016,January,2016,Deanra Eno,Home Office,United States,Springfield,Ohio,East,Technology,15.588,2,0.4,-9.8724
11-07-2014,July,2014,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Office Supplies,177.2,5,0,83.284
11-07-2014,July,2014,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Technology,197.97,3,0,57.4113
11-07-2014,July,2014,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Furniture,854.94,3,0,213.735
11-07-2014,July,2014,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Furniture,124.11,9,0,52.1262
11-07-2014,July,2014,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Office Supplies,14.4,5,0,7.056
20-11-2016,November,2016,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,15.696,3,0.2,5.1012
20-11-2016,November,2016,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,2.628,2,0.7,-1.9272
20-11-2016,November,2016,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,14.427,3,0.7,-10.5798
22-04-2016,April,2016,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,Central,Furniture,86.62,2,0,8.662
13-06-2015,June,2015,Jennifer Jackson,Consumer,United States,Los Angeles,California,West,Office Supplies,36.624,3,0.2,13.734
20-11-2017,November,2017,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,South,Office Supplies,23.968,7,0.2,2.6964
20-11-2017,November,2017,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,South,Office Supplies,28.728,3,0.2,1.7955
20-03-2016,March,2016,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,Central,Furniture,697.16,4,0,146.4036
06-09-2016,September,2016,Mary O'Rourke,Consumer,United States,New York City,New York,East,Technology,31.86,2,0,11.151
06-09-2016,September,2016,Mary O'Rourke,Consumer,United States,New York City,New York,East,Furniture,722.352,3,0.2,90.294
09-07-2017,July,2017,Noel Staavos,Corporate,United States,Chicago,Illinois,Central,Office Supplies,8.84,5,0.2,2.9835
09-07-2017,July,2017,Noel Staavos,Corporate,United States,Chicago,Illinois,Central,Office Supplies,58.464,9,0.8,-146.16
12-10-2017,October,2017,Steve Nguyen,Home Office,United States,Rockford,Illinois,Central,Furniture,254.604,14,0.3,-18.186
08-03-2016,March,2016,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,Technology,1363.96,5,0.2,85.2475
08-03-2016,March,2016,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,Furniture,102.36,3,0.2,-3.8385
27-05-2014,May,2014,Lena Creighton,Consumer,United States,San Francisco,California,West,Technology,1113.504,12,0.2,125.2692
27-05-2014,May,2014,Lena Creighton,Consumer,United States,San Francisco,California,West,Technology,99.99,1,0,37.9962
03-07-2015,July,2015,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,168.464,2,0.2,-29.4812
03-07-2015,July,2015,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,6.72,2,0.2,2.436
03-07-2015,July,2015,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,282.888,9,0.2,56.5776
04-04-2015,April,2015,Nicole Fjeld,Home Office,United States,New York City,New York,East,Office Supplies,11.16,2,0,4.3524
04-04-2015,April,2015,Nicole Fjeld,Home Office,United States,New York City,New York,East,Furniture,108.4,2,0,22.764
04-04-2015,April,2015,Nicole Fjeld,Home Office,United States,New York City,New York,East,Office Supplies,82.344,3,0.2,27.7911
04-04-2015,April,2015,Nicole Fjeld,Home Office,United States,New York City,New York,East,Office Supplies,9.088,4,0.2,3.2944
10-12-2017,December,2017,Ben Peterman,Corporate,United States,San Diego,California,West,Office Supplies,19.936,4,0.2,7.2268
10-12-2017,December,2017,Ben Peterman,Corporate,United States,San Diego,California,West,Office Supplies,65.568,2,0.2,22.9488
24-11-2016,November,2016,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,4.416,3,0.2,1.6008
23-03-2015,March,2015,Julia Dunbar,Consumer,United States,Houston,Texas,Central,Furniture,107.772,2,0.3,-29.2524
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,45.216,3,0.2,4.5216
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,10.416,7,0.2,-2.2134
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,7.872,3,0.2,1.2792
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Technology,118.782,3,0.4,-27.7158
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,1.448,1,0.2,0.2353
16-04-2015,April,2015,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,55.47,5,0.7,-46.225
01-10-2016,October,2016,Brian DeCherney,Consumer,United States,San Francisco,California,West,Furniture,194.848,4,0.2,12.178
28-09-2017,September,2017,Charles McCrossin,Consumer,United States,Brownsville,Texas,Central,Office Supplies,1.744,1,0.2,-0.3488
25-07-2015,July,2015,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,25.176,4,0.7,-18.4624
20-11-2015,November,2015,Skye Norling,Home Office,United States,Los Angeles,California,West,Office Supplies,19.46,7,0,5.0596
28-04-2016,April,2016,Erica Hernandez,Home Office,United States,Denver,Colorado,West,Office Supplies,29.472,3,0.2,9.9468
14-11-2017,November,2017,Frank Olsen,Consumer,United States,New York City,New York,East,Office Supplies,8.64,2,0.2,3.024
12-11-2016,November,2016,Maurice Satty,Consumer,United States,Mesa,Arizona,West,Office Supplies,6.27,5,0.7,-4.598
12-11-2016,November,2016,Maurice Satty,Consumer,United States,Mesa,Arizona,West,Office Supplies,4.368,7,0.7,-3.3488
12-11-2016,November,2016,Maurice Satty,Consumer,United States,Mesa,Arizona,West,Technology,31.984,2,0.2,1.999
29-09-2016,September,2016,Chad Cunningham,Home Office,United States,Columbus,Indiana,Central,Office Supplies,40.88,7,0,10.6288
23-09-2017,September,2017,Don Weiss,Consumer,United States,Seattle,Washington,West,Office Supplies,119.96,2,0,33.5888
23-09-2017,September,2017,Don Weiss,Consumer,United States,Seattle,Washington,West,Office Supplies,31.44,3,0,8.4888
23-09-2017,September,2017,Don Weiss,Consumer,United States,Seattle,Washington,West,Office Supplies,6.88,1,0.2,2.322
29-11-2015,November,2015,Bill Tyler,Corporate,United States,Detroit,Michigan,Central,Office Supplies,19.92,4,0,9.3624
29-11-2015,November,2015,Bill Tyler,Corporate,United States,Detroit,Michigan,Central,Furniture,1106.91,9,0,121.7601
01-03-2016,March,2016,Karen Daniels,Consumer,United States,Yonkers,New York,East,Furniture,836.592,8,0.4,-264.9208
01-03-2016,March,2016,Karen Daniels,Consumer,United States,Yonkers,New York,East,Office Supplies,26.38,1,0,12.1348
01-03-2016,March,2016,Karen Daniels,Consumer,United States,Yonkers,New York,East,Office Supplies,362.92,2,0,105.2468
01-03-2016,March,2016,Karen Daniels,Consumer,United States,Yonkers,New York,East,Technology,4899.93,7,0,2400.9657
12-08-2016,August,2016,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,Central,Office Supplies,6.48,1,0,3.1104
15-08-2016,August,2016,Craig Yedwab,Corporate,United States,Oakland,California,West,Technology,71.976,3,0.2,7.1976
15-08-2016,August,2016,Craig Yedwab,Corporate,United States,Oakland,California,West,Office Supplies,3.15,1,0,1.512
04-06-2017,June,2017,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,Furniture,31.984,2,0.2,1.999
04-06-2017,June,2017,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,Technology,71.984,2,0.2,25.1944
06-12-2015,December,2015,Naresj Patel,Consumer,United States,San Diego,California,West,Office Supplies,120.15,9,0,33.642
06-12-2015,December,2015,Naresj Patel,Consumer,United States,San Diego,California,West,Technology,219.184,2,0.2,19.1786
27-12-2015,December,2015,Brad Thomas,Home Office,United States,Clinton,Maryland,East,Office Supplies,28.9,5,0,14.161
27-12-2015,December,2015,Brad Thomas,Home Office,United States,Clinton,Maryland,East,Office Supplies,355.96,2,0,103.2284
21-01-2017,January,2017,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,348.208,7,0.2,30.4682
21-01-2017,January,2017,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,35.784,7,0.7,-28.6272
25-06-2014,June,2014,Noel Staavos,Corporate,United States,Los Angeles,California,West,Furniture,447.84,5,0.2,11.196
14-06-2016,June,2016,Paul Van Hugh,Home Office,United States,San Francisco,California,West,Office Supplies,7.04,4,0,2.0416
14-06-2016,June,2016,Paul Van Hugh,Home Office,United States,San Francisco,California,West,Furniture,8.73,3,0,4.1031
14-06-2016,June,2016,Paul Van Hugh,Home Office,United States,San Francisco,California,West,Technology,29.29,1,0,9.6657
14-06-2016,June,2016,Paul Van Hugh,Home Office,United States,San Francisco,California,West,Office Supplies,8.64,3,0,2.5056
21-04-2017,April,2017,Resi Pölking,Consumer,United States,Houston,Texas,Central,Office Supplies,2.694,3,0.8,-4.7145
21-04-2017,April,2017,Resi Pölking,Consumer,United States,Houston,Texas,Central,Office Supplies,2.934,3,0.8,-4.9878
21-10-2016,October,2016,Neoma Murray,Consumer,United States,Riverside,California,West,Office Supplies,22.92,3,0,11.2308
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,100.704,6,0.2,-16.3644
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Furniture,2.328,2,0.6,-0.7566
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,10.78,5,0.8,-17.248
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,58.368,12,0.2,21.888
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,40.968,3,0.2,13.8267
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Technology,71.96,5,0.2,25.186
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,10.368,2,0.2,3.6288
19-11-2016,November,2016,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Office Supplies,1.192,2,0.8,-2.0264
18-12-2017,December,2017,Russell Applegate,Consumer,United States,Encinitas,California,West,Office Supplies,46.672,2,0.2,16.3352
18-12-2017,December,2017,Russell Applegate,Consumer,United States,Encinitas,California,West,Furniture,119.833,1,0.15,-12.6882
18-12-2017,December,2017,Russell Applegate,Consumer,United States,Encinitas,California,West,Technology,119.98,2,0,57.5904
22-07-2016,July,2016,Dionis Lloyd,Corporate,United States,San Francisco,California,West,Office Supplies,6.3,2,0,3.024
04-09-2015,September,2015,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,Office Supplies,279.9,5,0,137.151
04-09-2015,September,2015,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,Technology,619.95,5,0,111.591
04-09-2015,September,2015,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,Office Supplies,4.36,2,0,2.0492
04-09-2015,September,2015,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,Office Supplies,15.28,2,0,7.4872
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Technology,699.93,7,0,181.9818
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Office Supplies,22.96,7,0,6.6584
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Furniture,38.6,4,0,11.58
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Office Supplies,6.63,3,0,1.7901
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Office Supplies,23.34,3,0,10.9698
20-01-2014,January,2014,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,Furniture,1067.94,3,0,224.2674
02-03-2015,March,2015,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,Office Supplies,10.16,1,0,2.6416
02-03-2015,March,2015,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,Office Supplies,101.88,6,0,50.94
12-04-2016,April,2016,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,Furniture,343.92,4,0,75.6624
12-04-2016,April,2016,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,Office Supplies,40.99,1,0,20.0851
12-04-2016,April,2016,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,Office Supplies,63.9,5,0,28.755
06-12-2016,December,2016,Greg Guthrie,Corporate,United States,Antioch,California,West,Office Supplies,19.44,3,0,9.3312
05-06-2016,June,2016,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,124.608,4,0.2,-23.364
05-06-2016,June,2016,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,7.56,3,0.2,2.646
11-12-2016,December,2016,Lena Radford,Consumer,United States,Homestead,Florida,South,Office Supplies,85.224,3,0.2,7.4571
12-11-2016,November,2016,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,287.52,8,0,129.384
12-11-2016,November,2016,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,37.68,2,0,10.5504
12-11-2016,November,2016,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,19.98,2,0,8.991
12-11-2016,November,2016,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,20.58,7,0,5.5566
12-11-2016,November,2016,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,Office Supplies,17.38,2,0,8.69
29-09-2014,September,2014,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Furniture,204.6,2,0,53.196
29-09-2014,September,2014,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,8.72,4,0,2.8776
29-09-2014,September,2014,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,6.48,1,0,3.1104
29-09-2014,September,2014,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Technology,686.32,2,0.2,223.054
29-09-2014,September,2014,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,62.18,1,0,16.7886
04-04-2015,April,2015,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Office Supplies,644.076,2,0.1,107.346
04-04-2015,April,2015,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Office Supplies,5.84,2,0,2.628
04-04-2015,April,2015,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Office Supplies,12.76,2,0,5.8696
04-04-2015,April,2015,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Technology,10.95,1,0,0.438
04-04-2015,April,2015,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,Technology,599.98,2,0,209.993
08-05-2015,May,2015,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,East,Furniture,8.352,6,0.2,1.2528
